otu	phylum
OTU3065	Verrucomicrobia
OTU3066	Chloroflexi
OTU3067	Gemmatimonadetes
OTU3068	Chloroflexi
OTU3069	Proteobacteria
OTU3070	Actinobacteria
OTU3071	Proteobacteria
OTU3072	Proteobacteria
OTU3073	Acidobacteria
OTU3074	TM7
OTU3075	Chloroflexi
OTU3076	TM7
OTU3077	Proteobacteria
OTU3078	Actinobacteria
OTU3079	Proteobacteria
OTU3080	Proteobacteria
OTU3081	Actinobacteria
OTU3082	Acidobacteria
OTU3083	Proteobacteria
OTU3084	Planctomycetes
OTU3085	Gemmatimonadetes
OTU3086	Armatimonadetes
OTU3087	Chloroflexi
OTU3088	
OTU3089	Gemmatimonadetes
OTU3090	OD1
OTU3091	Proteobacteria
OTU3092	Cyanobacteria
OTU3093	Actinobacteria
OTU3094	Chloroflexi
OTU3095	Proteobacteria
OTU3096	TM7
OTU3097	Bacteroidetes
OTU3098	Chloroflexi
OTU3099	
OTU3100	Proteobacteria
OTU3101	Bacteroidetes
OTU3102	Chloroflexi
OTU3103	Chlamydiae
OTU3104	Proteobacteria
OTU3105	Bacteroidetes
OTU3106	Actinobacteria
OTU3107	Bacteroidetes
OTU3108	Planctomycetes
OTU3109	Proteobacteria
OTU3110	Acidobacteria
OTU3111	Proteobacteria
OTU3112	Proteobacteria
OTU3113	Proteobacteria
OTU3114	Proteobacteria
OTU3115	Planctomycetes
OTU3116	Proteobacteria
OTU3117	Actinobacteria
OTU3118	Verrucomicrobia
OTU3119	TM6
OTU3120	Actinobacteria
OTU3121	Gemmatimonadetes
OTU3122	Cyanobacteria
OTU3123	Acidobacteria
OTU3124	Cyanobacteria
OTU3125	Acidobacteria
OTU3126	TM7
OTU3127	OP11
OTU3128	Proteobacteria
OTU3129	TM7
OTU3130	Planctomycetes
OTU3131	Chloroflexi
OTU3132	Actinobacteria
OTU3133	Chloroflexi
OTU3134	Actinobacteria
OTU3135	Chloroflexi
OTU3136	Armatimonadetes
OTU3137	Chloroflexi
OTU3138	Chloroflexi
OTU3139	Planctomycetes
OTU3140	GAL15
OTU3141	Proteobacteria
OTU3142	Bacteroidetes
OTU3143	Chloroflexi
OTU3144	Bacteroidetes
OTU3145	Chloroflexi
OTU3146	Chloroflexi
OTU3147	Chloroflexi
OTU3148	Acidobacteria
OTU3149	Armatimonadetes
OTU3150	Chloroflexi
OTU3151	Chloroflexi
OTU3152	Bacteroidetes
OTU3153	Armatimonadetes
OTU3154	Chlamydiae
OTU3155	Proteobacteria
OTU3156	Planctomycetes
OTU3157	Bacteroidetes
OTU3158	Acidobacteria
OTU3159	Actinobacteria
OTU3160	Planctomycetes
OTU3161	Planctomycetes
OTU3162	Bacteroidetes
OTU3163	Actinobacteria
OTU3164	Chloroflexi
OTU3165	Bacteroidetes
OTU3166	Proteobacteria
OTU3167	Proteobacteria
OTU3168	Proteobacteria
OTU3169	Proteobacteria
OTU3170	TM7
OTU3171	Chloroflexi
OTU3172	Proteobacteria
OTU3173	Chlamydiae
OTU3174	Proteobacteria
OTU3175	Acidobacteria
OTU3176	Acidobacteria
OTU3177	Elusimicrobia
OTU3178	TM7
OTU3179	Bacteroidetes
OTU3180	Chloroflexi
OTU3181	Actinobacteria
OTU3182	Actinobacteria
OTU3183	Firmicutes
OTU3184	Actinobacteria
OTU3185	Acidobacteria
OTU3186	Chloroflexi
OTU3187	Bacteroidetes
OTU3188	Armatimonadetes
OTU3189	Acidobacteria
OTU3190	Chloroflexi
OTU3191	TM7
OTU3192	Chloroflexi
OTU3193	Gemmatimonadetes
OTU3194	Proteobacteria
OTU3195	TM7
OTU3196	Actinobacteria
OTU3197	Proteobacteria
OTU3198	Proteobacteria
OTU3199	
OTU3200	Chloroflexi
OTU3201	Actinobacteria
OTU3202	Proteobacteria
OTU3203	Gemmatimonadetes
OTU3204	TM7
OTU3205	Actinobacteria
OTU3206	Proteobacteria
OTU3207	Bacteroidetes
OTU3208	Gemmatimonadetes
OTU3209	OD1
OTU3210	Proteobacteria
OTU3211	Acidobacteria
OTU3212	Chloroflexi
OTU3213	Elusimicrobia
OTU3214	Firmicutes
OTU3215	Cyanobacteria
OTU3216	Actinobacteria
OTU3217	Verrucomicrobia
OTU3218	Actinobacteria
OTU3219	Chloroflexi
OTU3220	Planctomycetes
OTU3221	Bacteroidetes
OTU3222	Gemmatimonadetes
OTU3223	Armatimonadetes
OTU3224	Firmicutes
OTU3225	Proteobacteria
OTU3226	Chlorobi
OTU3227	
OTU3228	Proteobacteria
OTU3229	Chloroflexi
OTU3230	Chloroflexi
OTU3231	Bacteroidetes
OTU3232	Acidobacteria
OTU3233	Bacteroidetes
OTU3234	Proteobacteria
OTU3235	TM7
OTU3236	Proteobacteria
OTU3237	Gemmatimonadetes
OTU3238	FCPU426
OTU3239	Planctomycetes
OTU3240	Bacteroidetes
OTU3241	Armatimonadetes
OTU3242	Chloroflexi
OTU3243	TM7
OTU3244	Proteobacteria
OTU3245	Armatimonadetes
OTU3246	Proteobacteria
OTU3247	Planctomycetes
OTU3248	Planctomycetes
OTU3249	Planctomycetes
OTU3250	Actinobacteria
OTU3251	Actinobacteria
OTU3252	Planctomycetes
OTU3253	Proteobacteria
OTU3254	Planctomycetes
OTU3255	Proteobacteria
OTU3256	OD1
OTU3257	Bacteroidetes
OTU3258	Bacteroidetes
OTU3259	Acidobacteria
OTU3260	Proteobacteria
OTU3261	Verrucomicrobia
OTU3262	Planctomycetes
OTU3263	[Thermi]
OTU3264	Proteobacteria
OTU3265	Gemmatimonadetes
OTU3266	Proteobacteria
OTU3267	Bacteroidetes
OTU3268	Planctomycetes
OTU3269	Proteobacteria
OTU3270	
OTU3271	Chloroflexi
OTU3272	Proteobacteria
OTU3273	Proteobacteria
OTU3274	Proteobacteria
OTU3275	Chloroflexi
OTU3276	Bacteroidetes
OTU3277	Chloroflexi
OTU3278	TM7
OTU3279	Proteobacteria
OTU3280	Chloroflexi
OTU3281	Proteobacteria
OTU3282	Proteobacteria
OTU3283	Chlamydiae
OTU3284	Chloroflexi
OTU3285	Proteobacteria
OTU3286	Planctomycetes
OTU3287	Chloroflexi
OTU3288	Euryarchaeota
OTU3289	Proteobacteria
OTU3290	Gemmatimonadetes
OTU3291	Bacteroidetes
OTU3292	Chlamydiae
OTU3293	Proteobacteria
OTU3294	Actinobacteria
OTU3295	Actinobacteria
OTU3296	Planctomycetes
OTU3297	Proteobacteria
OTU3298	Cyanobacteria
OTU3299	Proteobacteria
OTU3300	Chloroflexi
OTU3301	Proteobacteria
OTU3302	Chloroflexi
OTU3303	Proteobacteria
OTU3304	Proteobacteria
OTU3305	Verrucomicrobia
OTU3306	Chloroflexi
OTU3307	Bacteroidetes
OTU3308	Chloroflexi
OTU3309	Proteobacteria
OTU3310	Chloroflexi
OTU3311	Planctomycetes
OTU3312	Firmicutes
OTU3313	TM7
OTU3314	Bacteroidetes
OTU3315	Chloroflexi
OTU3316	Planctomycetes
OTU3317	Proteobacteria
OTU3318	Proteobacteria
OTU3319	Actinobacteria
OTU3320	TM7
OTU3321	Actinobacteria
OTU3322	Proteobacteria
OTU3323	Chloroflexi
OTU3324	Acidobacteria
OTU3325	Chloroflexi
OTU3326	Proteobacteria
OTU3327	WS3
OTU3328	Proteobacteria
OTU3329	Acidobacteria
OTU3330	Proteobacteria
OTU3331	Armatimonadetes
OTU3332	Verrucomicrobia
OTU3333	Chlorobi
OTU3334	TM7
OTU3335	TM7
OTU3336	TM7
OTU3337	Bacteroidetes
OTU3338	Armatimonadetes
OTU3339	Gemmatimonadetes
OTU3340	Proteobacteria
OTU3341	Chloroflexi
OTU3342	Planctomycetes
OTU3343	Proteobacteria
OTU3344	Verrucomicrobia
OTU3345	Proteobacteria
OTU3346	Bacteroidetes
OTU3347	Proteobacteria
OTU3348	Planctomycetes
OTU3349	TM7
OTU3350	Bacteroidetes
OTU3351	Chloroflexi
OTU3352	Proteobacteria
OTU3353	Actinobacteria
OTU3354	Proteobacteria
OTU3355	Bacteroidetes
OTU3356	TM7
OTU3357	Cyanobacteria
OTU3358	Planctomycetes
OTU3359	Acidobacteria
OTU3360	Proteobacteria
OTU3361	Actinobacteria
OTU3362	Actinobacteria
OTU3363	Planctomycetes
OTU3364	Firmicutes
OTU3365	Proteobacteria
OTU3366	Planctomycetes
OTU3367	Verrucomicrobia
OTU3368	
OTU3369	Planctomycetes
OTU3370	Proteobacteria
OTU3371	Cyanobacteria
OTU3372	Firmicutes
OTU3373	Proteobacteria
OTU3374	Planctomycetes
OTU3375	Verrucomicrobia
OTU3376	Proteobacteria
OTU3377	Proteobacteria
OTU3378	TM7
OTU3379	Proteobacteria
OTU3380	Verrucomicrobia
OTU3381	Chloroflexi
OTU3382	Planctomycetes
OTU3383	WPS-2
OTU3384	Chloroflexi
OTU3385	Bacteroidetes
OTU3386	Proteobacteria
OTU3387	Chloroflexi
OTU3388	Planctomycetes
OTU3389	Planctomycetes
OTU3390	Acidobacteria
OTU3391	Chlamydiae
OTU3392	Cyanobacteria
OTU3393	[Thermi]
OTU3394	Chloroflexi
OTU3395	Chloroflexi
OTU3396	Elusimicrobia
OTU3397	Planctomycetes
OTU3398	Chloroflexi
OTU3399	Bacteroidetes
OTU3400	Proteobacteria
OTU3401	Chloroflexi
OTU3402	Chloroflexi
OTU3403	Chloroflexi
OTU3404	Verrucomicrobia
OTU3405	Bacteroidetes
OTU3406	Proteobacteria
OTU3407	Chlorobi
OTU3408	Actinobacteria
OTU3409	Planctomycetes
OTU3410	Bacteroidetes
OTU3411	Verrucomicrobia
OTU3412	TM7
OTU3413	Bacteroidetes
OTU3414	Gemmatimonadetes
OTU3415	Actinobacteria
OTU3416	Proteobacteria
OTU3417	Chloroflexi
OTU3418	Proteobacteria
OTU3419	Elusimicrobia
OTU3420	Proteobacteria
OTU3421	Verrucomicrobia
OTU3422	Elusimicrobia
OTU3423	Planctomycetes
OTU3424	Proteobacteria
OTU3425	Proteobacteria
OTU3426	Acidobacteria
OTU3427	Actinobacteria
OTU3428	Gemmatimonadetes
OTU3429	Chloroflexi
OTU3430	Bacteroidetes
OTU3431	Chloroflexi
OTU3432	Chloroflexi
OTU3433	Chloroflexi
OTU3434	TM7
OTU3435	TM7
OTU3436	Proteobacteria
OTU3437	Proteobacteria
OTU3438	Chloroflexi
OTU3439	OD1
OTU3440	Euryarchaeota
OTU3441	Chloroflexi
OTU3442	TM7
OTU3443	TM7
OTU3444	Bacteroidetes
OTU3445	Actinobacteria
OTU3446	Cyanobacteria
OTU3447	Proteobacteria
OTU3448	Proteobacteria
OTU3449	Chloroflexi
OTU3450	[Thermi]
OTU3451	Bacteroidetes
OTU3452	Actinobacteria
OTU3453	Proteobacteria
OTU3454	Armatimonadetes
OTU3455	Armatimonadetes
OTU3456	Planctomycetes
OTU3457	Acidobacteria
OTU3458	Planctomycetes
OTU3459	Planctomycetes
OTU3460	Proteobacteria
OTU3461	Armatimonadetes
OTU3462	Armatimonadetes
OTU3463	Bacteroidetes
OTU3464	Acidobacteria
OTU3465	Proteobacteria
OTU3466	Acidobacteria
OTU3467	
OTU3468	Chloroflexi
OTU3469	Armatimonadetes
OTU3470	Chloroflexi
OTU3471	Planctomycetes
OTU3472	Bacteroidetes
OTU3473	Bacteroidetes
OTU3474	Armatimonadetes
OTU3475	Proteobacteria
OTU3476	Planctomycetes
OTU3477	Gemmatimonadetes
OTU3478	Chloroflexi
OTU3479	Proteobacteria
OTU3480	Proteobacteria
OTU3481	Actinobacteria
OTU3482	Proteobacteria
OTU3483	Armatimonadetes
OTU3484	Actinobacteria
OTU3485	Euryarchaeota
OTU3486	Planctomycetes
OTU3487	Planctomycetes
OTU3488	Planctomycetes
OTU3489	Chloroflexi
OTU3490	Chloroflexi
OTU3491	Chloroflexi
OTU3492	Chloroflexi
OTU3493	Acidobacteria
OTU3494	Chloroflexi
OTU3495	Proteobacteria
OTU3496	Chloroflexi
OTU3497	Proteobacteria
OTU3498	Cyanobacteria
OTU3499	Planctomycetes
OTU3500	Planctomycetes
OTU3501	Gemmatimonadetes
OTU3502	Chlorobi
OTU3503	TM7
OTU3504	Planctomycetes
OTU3505	Chlorobi
OTU3506	Armatimonadetes
OTU3507	Elusimicrobia
OTU3508	Chloroflexi
OTU3509	Chloroflexi
OTU3510	Proteobacteria
OTU3511	Planctomycetes
OTU3512	TM7
OTU3513	Cyanobacteria
OTU3514	Proteobacteria
OTU3515	Proteobacteria
OTU3516	Chloroflexi
OTU3517	Bacteroidetes
OTU3518	Bacteroidetes
OTU3519	Cyanobacteria
OTU3520	Bacteroidetes
OTU3521	Chlamydiae
OTU3522	Proteobacteria
OTU3523	Proteobacteria
OTU3524	Chloroflexi
OTU3525	Chloroflexi
OTU3526	Chloroflexi
OTU3527	Chloroflexi
OTU3528	Chloroflexi
OTU3529	Planctomycetes
OTU3530	Proteobacteria
OTU3531	OP3
OTU3532	Planctomycetes
OTU3533	Verrucomicrobia
OTU3534	Proteobacteria
OTU3535	Acidobacteria
OTU3536	Nitrospirae
OTU3537	Proteobacteria
OTU3538	TM7
OTU3539	Actinobacteria
OTU3540	Chloroflexi
OTU3541	Chlorobi
OTU3542	
OTU3543	Proteobacteria
OTU3544	Proteobacteria
OTU3545	TM7
OTU3546	Gemmatimonadetes
OTU3547	Actinobacteria
OTU3548	Firmicutes
OTU3549	Proteobacteria
OTU3550	Actinobacteria
OTU3551	Crenarchaeota
OTU3552	Chloroflexi
OTU3553	Acidobacteria
OTU3554	Planctomycetes
OTU3555	Bacteroidetes
OTU3556	TM7
OTU3557	Planctomycetes
OTU3558	Proteobacteria
OTU3559	Planctomycetes
OTU3560	Proteobacteria
OTU3561	Proteobacteria
OTU3562	Planctomycetes
OTU3563	Acidobacteria
OTU3564	OP3
OTU3565	Proteobacteria
OTU3566	Chlorobi
OTU3567	Planctomycetes
OTU3568	Bacteroidetes
OTU3569	TM7
OTU3570	Actinobacteria
OTU3571	TM7
OTU3572	Chloroflexi
OTU3573	Nitrospirae
OTU3574	Bacteroidetes
OTU3575	Proteobacteria
OTU3576	Planctomycetes
OTU3577	Proteobacteria
OTU3578	Proteobacteria
OTU3579	Firmicutes
OTU3580	Proteobacteria
OTU3581	WPS-2
OTU3582	Proteobacteria
OTU3583	Proteobacteria
OTU3584	Gemmatimonadetes
OTU3585	Proteobacteria
OTU3586	Bacteroidetes
OTU3587	Actinobacteria
OTU3588	Bacteroidetes
OTU3589	Armatimonadetes
OTU3590	Acidobacteria
OTU3591	Planctomycetes
OTU3592	Chlamydiae
OTU3593	Actinobacteria
OTU3594	TM7
OTU3595	Planctomycetes
OTU3596	Chloroflexi
OTU3597	TM7
OTU3598	Acidobacteria
OTU3599	Planctomycetes
OTU3600	OP3
OTU3601	Planctomycetes
OTU3602	Planctomycetes
OTU3603	Chlamydiae
OTU3604	Chloroflexi
OTU3605	Gemmatimonadetes
OTU3606	Verrucomicrobia
OTU3607	Firmicutes
OTU3608	Chloroflexi
OTU3609	Acidobacteria
OTU3610	Gemmatimonadetes
OTU3611	Elusimicrobia
OTU3612	Bacteroidetes
OTU3613	TM7
OTU3614	Proteobacteria
OTU3615	Chlorobi
OTU3616	Crenarchaeota
OTU3617	Chloroflexi
OTU3618	Nitrospirae
OTU3619	Acidobacteria
OTU3620	Chloroflexi
OTU3621	Acidobacteria
OTU3622	Planctomycetes
OTU3623	Planctomycetes
OTU3624	Planctomycetes
OTU3625	Planctomycetes
OTU3626	Planctomycetes
OTU3627	Planctomycetes
OTU3628	Chlorobi
OTU3629	Proteobacteria
OTU3630	OP11
OTU3631	Gemmatimonadetes
OTU3632	Nitrospirae
OTU3633	Chloroflexi
OTU3634	Planctomycetes
OTU3635	Chloroflexi
OTU3636	OP3
OTU3637	GAL15
OTU3638	Verrucomicrobia
OTU3639	Proteobacteria
OTU3640	Proteobacteria
OTU3641	Bacteroidetes
OTU3642	Firmicutes
OTU3643	Armatimonadetes
OTU3644	Proteobacteria
OTU3645	Chloroflexi
OTU3646	WS3
OTU3647	Chloroflexi
OTU3648	WPS-2
OTU3649	TM7
OTU3650	Planctomycetes
OTU3651	Chloroflexi
OTU3652	Armatimonadetes
OTU3653	Planctomycetes
OTU3654	TM7
OTU3655	Bacteroidetes
OTU3656	Chloroflexi
OTU3657	Proteobacteria
OTU3658	Chloroflexi
OTU3659	Actinobacteria
OTU3660	Proteobacteria
OTU3661	Proteobacteria
OTU3662	
OTU3663	Planctomycetes
OTU3664	WPS-2
OTU3665	Chloroflexi
OTU3666	Verrucomicrobia
OTU3667	Chloroflexi
OTU3668	Planctomycetes
OTU3669	Proteobacteria
OTU3670	Proteobacteria
OTU3671	Actinobacteria
OTU3672	Planctomycetes
OTU3673	Gemmatimonadetes
OTU3674	Chloroflexi
OTU3675	Chloroflexi
OTU3676	Gemmatimonadetes
OTU3677	
OTU3678	Planctomycetes
OTU3679	Chloroflexi
OTU3680	Acidobacteria
OTU3681	Proteobacteria
OTU3682	Chloroflexi
OTU3683	Chloroflexi
OTU3684	Bacteroidetes
OTU3685	Chloroflexi
OTU3686	Crenarchaeota
OTU3687	TM7
OTU3688	Armatimonadetes
OTU3689	TM6
OTU3690	Planctomycetes
OTU3691	Bacteroidetes
OTU3692	WS3
OTU3693	Chlorobi
OTU3694	Bacteroidetes
OTU3695	Actinobacteria
OTU3696	Cyanobacteria
OTU3697	Planctomycetes
OTU3698	Planctomycetes
OTU3699	Cyanobacteria
OTU3700	TM7
OTU3701	Armatimonadetes
OTU3702	Armatimonadetes
OTU3703	Actinobacteria
OTU3704	Cyanobacteria
OTU3705	Gemmatimonadetes
OTU3706	Acidobacteria
OTU3707	Chloroflexi
OTU3708	Planctomycetes
OTU3709	Armatimonadetes
OTU3710	Chlamydiae
OTU3711	Chloroflexi
OTU3712	Proteobacteria
OTU3713	Bacteroidetes
OTU3714	Chloroflexi
OTU3715	Bacteroidetes
OTU3716	Proteobacteria
OTU3717	Planctomycetes
OTU3718	Bacteroidetes
OTU3719	Actinobacteria
OTU3720	Planctomycetes
OTU3721	TM7
OTU3722	TM6
OTU3723	TM7
OTU3724	Actinobacteria
OTU3725	Bacteroidetes
OTU3726	Armatimonadetes
OTU3727	Chloroflexi
OTU3728	Proteobacteria
OTU3729	Cyanobacteria
OTU3730	Chloroflexi
OTU3731	Chloroflexi
OTU3732	Armatimonadetes
OTU3733	Chloroflexi
OTU3734	Proteobacteria
OTU3735	Planctomycetes
OTU3736	Chloroflexi
OTU3737	TM7
OTU3738	Bacteroidetes
OTU3739	
OTU3740	Planctomycetes
OTU3741	Bacteroidetes
OTU3742	Proteobacteria
OTU3743	TM7
OTU3744	Elusimicrobia
OTU3745	Proteobacteria
OTU3746	Euryarchaeota
OTU3747	Planctomycetes
OTU3748	Planctomycetes
OTU3749	Acidobacteria
OTU3750	Proteobacteria
OTU3751	AD3
OTU3752	Planctomycetes
OTU3753	Planctomycetes
OTU3754	Planctomycetes
OTU3755	Proteobacteria
OTU3756	Cyanobacteria
OTU3757	Proteobacteria
OTU3758	Proteobacteria
OTU3759	Chloroflexi
OTU3760	Chloroflexi
OTU3761	Actinobacteria
OTU3762	Chloroflexi
OTU3763	Chloroflexi
OTU3764	Chloroflexi
OTU3765	Bacteroidetes
OTU3766	WS3
OTU3767	Chloroflexi
OTU3768	Firmicutes
OTU3769	Gemmatimonadetes
OTU3770	Bacteroidetes
OTU3771	Cyanobacteria
OTU3772	TM7
OTU3773	Proteobacteria
OTU3774	OP3
OTU3775	Nitrospirae
OTU3776	
OTU3777	Planctomycetes
OTU3778	Chloroflexi
OTU3779	
OTU3780	
OTU3781	Proteobacteria
OTU3782	Chloroflexi
OTU3783	Chloroflexi
OTU3784	Proteobacteria
OTU3785	Bacteroidetes
OTU3786	Proteobacteria
OTU3787	OP11
OTU3788	Actinobacteria
OTU3789	TM7
OTU3790	Elusimicrobia
OTU3791	Acidobacteria
OTU3792	Fibrobacteres
OTU3793	Planctomycetes
OTU3794	Chloroflexi
OTU3795	TM7
OTU3796	Proteobacteria
OTU3797	Proteobacteria
OTU3798	TM7
OTU3799	Actinobacteria
OTU3800	Acidobacteria
OTU3801	Elusimicrobia
OTU3802	Planctomycetes
OTU3803	Planctomycetes
OTU3804	Chloroflexi
OTU3805	
OTU3806	Proteobacteria
OTU3807	Cyanobacteria
OTU3808	Acidobacteria
OTU3809	Actinobacteria
OTU3810	Bacteroidetes
OTU3811	Planctomycetes
OTU3812	Gemmatimonadetes
OTU3813	Proteobacteria
OTU3814	Bacteroidetes
OTU3815	Proteobacteria
OTU3816	Planctomycetes
OTU3817	Firmicutes
OTU3818	Chloroflexi
OTU3819	Acidobacteria
OTU3820	TM7
OTU3821	Chloroflexi
OTU3822	Proteobacteria
OTU3823	Planctomycetes
OTU3824	TM7
OTU3825	Chloroflexi
OTU3826	Bacteroidetes
OTU3827	TM7
OTU3828	Actinobacteria
OTU3829	Planctomycetes
OTU3830	TM7
OTU3831	Bacteroidetes
OTU3832	OD1
OTU3833	Proteobacteria
OTU3834	Verrucomicrobia
OTU3835	Acidobacteria
OTU3836	TM7
OTU3837	TM7
OTU3838	Planctomycetes
OTU3839	Bacteroidetes
OTU3840	OD1
OTU3841	Chloroflexi
OTU3842	Firmicutes
OTU3843	Bacteroidetes
OTU3844	Cyanobacteria
OTU3845	Armatimonadetes
OTU3846	Gemmatimonadetes
OTU3847	Proteobacteria
OTU3848	Planctomycetes
OTU3849	TM7
OTU3850	Acidobacteria
OTU3851	Proteobacteria
OTU3852	Chloroflexi
OTU3853	Gemmatimonadetes
OTU3854	Proteobacteria
OTU3855	Chloroflexi
OTU3856	Proteobacteria
OTU3857	Planctomycetes
OTU3858	Chloroflexi
OTU3859	Planctomycetes
OTU3860	Verrucomicrobia
OTU3861	Elusimicrobia
OTU3862	Firmicutes
OTU3863	Proteobacteria
OTU3864	Bacteroidetes
OTU3865	Proteobacteria
OTU3866	Verrucomicrobia
OTU3867	Chloroflexi
OTU3868	Proteobacteria
OTU3869	GAL15
OTU3870	Planctomycetes
OTU3871	Chloroflexi
OTU3872	Armatimonadetes
OTU3873	Chlorobi
OTU3874	Planctomycetes
OTU3875	Proteobacteria
OTU3876	TM7
OTU3877	Armatimonadetes
OTU3878	Bacteroidetes
OTU3879	Gemmatimonadetes
OTU3880	Proteobacteria
OTU3881	Proteobacteria
OTU3882	Planctomycetes
OTU3883	Actinobacteria
OTU3884	Chloroflexi
OTU3885	Planctomycetes
OTU3886	Proteobacteria
OTU3887	TM7
OTU3888	Planctomycetes
OTU3889	Chloroflexi
OTU3890	Actinobacteria
OTU3891	Bacteroidetes
OTU3892	Chloroflexi
OTU3893	Bacteroidetes
OTU3894	Elusimicrobia
OTU3895	TM7
OTU3896	Bacteroidetes
OTU3897	Firmicutes
OTU3898	Chloroflexi
OTU3899	Proteobacteria
OTU3900	Firmicutes
OTU3901	Armatimonadetes
OTU3902	Proteobacteria
OTU3903	Firmicutes
OTU3904	Chloroflexi
OTU3905	Proteobacteria
OTU3906	Proteobacteria
OTU3907	Armatimonadetes
OTU3908	Cyanobacteria
OTU3909	Cyanobacteria
OTU3910	
OTU3911	OD1
OTU3912	TM7
OTU3913	Elusimicrobia
OTU3914	Proteobacteria
OTU3915	Planctomycetes
OTU3916	Proteobacteria
OTU3917	TM7
OTU3918	Bacteroidetes
OTU3919	Verrucomicrobia
OTU3920	Proteobacteria
OTU3921	Verrucomicrobia
OTU3922	Chloroflexi
OTU3923	Bacteroidetes
OTU3924	
OTU3925	Proteobacteria
OTU3926	TM7
OTU3927	
OTU3928	Verrucomicrobia
OTU3929	Proteobacteria
OTU3930	Proteobacteria
OTU3931	Acidobacteria
OTU3932	Planctomycetes
OTU3933	Proteobacteria
OTU3934	Chloroflexi
OTU3935	AD3
OTU3936	
OTU3937	
OTU3938	Actinobacteria
OTU3939	Proteobacteria
OTU3940	Verrucomicrobia
OTU3941	Verrucomicrobia
OTU3942	Planctomycetes
OTU3943	Planctomycetes
OTU3944	Armatimonadetes
OTU3945	Acidobacteria
OTU3946	Firmicutes
OTU3947	Bacteroidetes
OTU3948	Proteobacteria
OTU3949	Actinobacteria
OTU3950	Proteobacteria
OTU3951	Chloroflexi
OTU3952	Chloroflexi
OTU3953	Chloroflexi
OTU3954	Planctomycetes
OTU3955	Proteobacteria
OTU3956	Chloroflexi
OTU3957	Chloroflexi
OTU3958	
OTU3959	Chlorobi
OTU3960	Nitrospirae
OTU3961	TM7
OTU3962	Proteobacteria
OTU3963	Proteobacteria
OTU3964	Armatimonadetes
OTU3965	Cyanobacteria
OTU3966	Proteobacteria
OTU3967	Actinobacteria
OTU3968	Proteobacteria
OTU3969	Actinobacteria
OTU3970	Planctomycetes
OTU3971	Proteobacteria
OTU3972	Armatimonadetes
OTU3973	Crenarchaeota
OTU3974	Proteobacteria
OTU3975	Proteobacteria
OTU3976	
OTU3977	Planctomycetes
OTU3978	Proteobacteria
OTU3979	Acidobacteria
OTU3980	Chloroflexi
OTU3981	Chloroflexi
OTU3982	Planctomycetes
OTU3983	Firmicutes
OTU3984	Bacteroidetes
OTU3985	Bacteroidetes
OTU3986	Bacteroidetes
OTU3987	Planctomycetes
OTU3988	Chloroflexi
OTU3989	Verrucomicrobia
OTU3990	Proteobacteria
OTU3991	Proteobacteria
OTU3992	Actinobacteria
OTU3993	Proteobacteria
OTU3994	Chloroflexi
OTU3995	Chloroflexi
OTU3996	Chloroflexi
OTU3997	Chloroflexi
OTU3998	Acidobacteria
OTU3999	Acidobacteria
OTU4000	Proteobacteria
OTU4001	Chloroflexi
OTU4002	Actinobacteria
OTU4003	Armatimonadetes
OTU4004	Acidobacteria
OTU4005	Proteobacteria
OTU4006	Planctomycetes
OTU4007	Planctomycetes
OTU4008	Armatimonadetes
OTU4009	Firmicutes
OTU4010	Planctomycetes
OTU4011	Acidobacteria
OTU4012	TM7
OTU4013	Proteobacteria
OTU4014	Chloroflexi
OTU4015	Proteobacteria
OTU4016	Chloroflexi
OTU4017	OD1
OTU4018	
OTU4019	Proteobacteria
OTU4020	Planctomycetes
OTU4021	Chloroflexi
OTU4022	Actinobacteria
OTU4023	Proteobacteria
OTU4024	TM7
OTU4025	
OTU4026	TM7
OTU4027	Proteobacteria
OTU4028	Armatimonadetes
OTU4029	Firmicutes
OTU4030	Planctomycetes
OTU4031	WPS-2
OTU4032	TM7
OTU4033	Bacteroidetes
OTU4034	Bacteroidetes
OTU4035	Acidobacteria
OTU4036	Firmicutes
OTU4037	
OTU4038	Chloroflexi
OTU4039	Actinobacteria
OTU4040	Proteobacteria
OTU4041	TM6
OTU4042	Firmicutes
OTU4043	Acidobacteria
OTU4044	
OTU4045	Chloroflexi
OTU4046	Chloroflexi
OTU4047	Bacteroidetes
OTU4048	Proteobacteria
OTU4049	
OTU4050	Proteobacteria
OTU4051	Chloroflexi
OTU4052	Proteobacteria
OTU4053	Euryarchaeota
OTU4054	Proteobacteria
OTU4055	Proteobacteria
OTU4056	Chloroflexi
OTU4057	Chloroflexi
OTU4058	Planctomycetes
OTU4059	Verrucomicrobia
OTU4060	Bacteroidetes
OTU4061	Elusimicrobia
OTU4062	TM7
OTU4063	Chloroflexi
OTU4064	Gemmatimonadetes
OTU4065	Bacteroidetes
OTU4066	Armatimonadetes
OTU4067	Chloroflexi
OTU4068	Bacteroidetes
OTU4069	Cyanobacteria
OTU4070	Chloroflexi
OTU4071	Armatimonadetes
OTU4072	Cyanobacteria
OTU4073	Proteobacteria
OTU4074	Elusimicrobia
OTU4075	TM7
OTU4076	Chloroflexi
OTU4077	Acidobacteria
OTU4078	Bacteroidetes
OTU4079	
OTU4080	Proteobacteria
OTU4081	Bacteroidetes
OTU4082	Chloroflexi
OTU4083	Firmicutes
OTU4084	Chloroflexi
OTU4085	
OTU4086	Proteobacteria
