otu	phylum
OTU3064	Chloroflexi
OTU3065	
OTU3066	Proteobacteria
OTU3067	Bacteroidetes
OTU3068	Chloroflexi
OTU3069	Chlamydiae
OTU3070	Proteobacteria
OTU3071	Bacteroidetes
OTU3072	Actinobacteria
OTU3073	Bacteroidetes
OTU3074	Planctomycetes
OTU3075	Proteobacteria
OTU3076	Acidobacteria
OTU3077	Proteobacteria
OTU3078	Proteobacteria
OTU3079	Proteobacteria
OTU3080	Proteobacteria
OTU3081	Planctomycetes
OTU3082	Proteobacteria
OTU3083	Actinobacteria
OTU3084	Verrucomicrobia
OTU3085	Gemmatimonadetes
OTU3086	Acidobacteria
OTU3087	Cyanobacteria
OTU3088	Acidobacteria
OTU3089	TM7
OTU3090	Proteobacteria
OTU3091	TM7
OTU3092	Planctomycetes
OTU3093	Chloroflexi
OTU3094	Actinobacteria
OTU3095	Chloroflexi
OTU3096	Actinobacteria
OTU3097	Chloroflexi
OTU3098	Armatimonadetes
OTU3099	Chloroflexi
OTU3100	Planctomycetes
OTU3101	Proteobacteria
OTU3102	Bacteroidetes
OTU3103	Chloroflexi
OTU3104	Bacteroidetes
OTU3105	Chloroflexi
OTU3106	Chloroflexi
OTU3107	Chloroflexi
OTU3108	Acidobacteria
OTU3109	Armatimonadetes
OTU3110	Chloroflexi
OTU3111	Chloroflexi
OTU3112	Bacteroidetes
OTU3113	Armatimonadetes
OTU3114	Chlamydiae
OTU3115	Proteobacteria
OTU3116	Planctomycetes
OTU3117	Bacteroidetes
OTU3118	Acidobacteria
OTU3119	Actinobacteria
OTU3120	Planctomycetes
OTU3121	Planctomycetes
OTU3122	Bacteroidetes
OTU3123	Actinobacteria
OTU3124	Chloroflexi
OTU3125	Bacteroidetes
OTU3126	Proteobacteria
OTU3127	Proteobacteria
OTU3128	Proteobacteria
OTU3129	Proteobacteria
OTU3130	TM7
OTU3131	Proteobacteria
OTU3132	Chlamydiae
OTU3133	Proteobacteria
OTU3134	Acidobacteria
OTU3135	Elusimicrobia
OTU3136	TM7
OTU3137	Bacteroidetes
OTU3138	Chloroflexi
OTU3139	Actinobacteria
OTU3140	Actinobacteria
OTU3141	Firmicutes
OTU3142	Actinobacteria
OTU3143	Acidobacteria
OTU3144	Chloroflexi
OTU3145	Bacteroidetes
OTU3146	Armatimonadetes
OTU3147	Acidobacteria
OTU3148	Chloroflexi
OTU3149	TM7
OTU3150	Chloroflexi
OTU3151	Gemmatimonadetes
OTU3152	Proteobacteria
OTU3153	TM7
OTU3154	Actinobacteria
OTU3155	Proteobacteria
OTU3156	Proteobacteria
OTU3157	
OTU3158	Chloroflexi
OTU3159	Actinobacteria
OTU3160	Proteobacteria
OTU3161	Gemmatimonadetes
OTU3162	TM7
OTU3163	Actinobacteria
OTU3164	Proteobacteria
OTU3165	Bacteroidetes
OTU3166	Gemmatimonadetes
OTU3167	OD1
OTU3168	Proteobacteria
OTU3169	Acidobacteria
OTU3170	Chloroflexi
OTU3171	Elusimicrobia
OTU3172	Cyanobacteria
OTU3173	Actinobacteria
OTU3174	Verrucomicrobia
OTU3175	Actinobacteria
OTU3176	Chloroflexi
OTU3177	Planctomycetes
OTU3178	Bacteroidetes
OTU3179	Gemmatimonadetes
OTU3180	Armatimonadetes
OTU3181	Firmicutes
OTU3182	Proteobacteria
OTU3183	Proteobacteria
OTU3184	Chloroflexi
OTU3185	Chloroflexi
OTU3186	Bacteroidetes
OTU3187	Acidobacteria
OTU3188	Bacteroidetes
OTU3189	Proteobacteria
OTU3190	Proteobacteria
OTU3191	Gemmatimonadetes
OTU3192	FCPU426
OTU3193	Planctomycetes
OTU3194	Bacteroidetes
OTU3195	Armatimonadetes
OTU3196	Chloroflexi
OTU3197	TM7
OTU3198	Proteobacteria
OTU3199	Armatimonadetes
OTU3200	Proteobacteria
OTU3201	Planctomycetes
OTU3202	Planctomycetes
OTU3203	Planctomycetes
OTU3204	Actinobacteria
OTU3205	Actinobacteria
OTU3206	Planctomycetes
OTU3207	Proteobacteria
OTU3208	Planctomycetes
OTU3209	Proteobacteria
OTU3210	OD1
OTU3211	Bacteroidetes
OTU3212	Bacteroidetes
OTU3213	Acidobacteria
OTU3214	Proteobacteria
OTU3215	Verrucomicrobia
OTU3216	Planctomycetes
OTU3217	[Thermi]
OTU3218	Proteobacteria
OTU3219	Gemmatimonadetes
OTU3220	Proteobacteria
OTU3221	Bacteroidetes
OTU3222	
OTU3223	Chloroflexi
OTU3224	Proteobacteria
OTU3225	Proteobacteria
OTU3226	Proteobacteria
OTU3227	Chloroflexi
OTU3228	Chloroflexi
OTU3229	TM7
OTU3230	Proteobacteria
OTU3231	Chloroflexi
OTU3232	Proteobacteria
OTU3233	Proteobacteria
OTU3234	Chlamydiae
OTU3235	Proteobacteria
OTU3236	Chloroflexi
OTU3237	Euryarchaeota
OTU3238	Proteobacteria
OTU3239	Gemmatimonadetes
OTU3240	Bacteroidetes
OTU3241	Chlamydiae
OTU3242	Proteobacteria
OTU3243	Actinobacteria
OTU3244	Actinobacteria
OTU3245	Planctomycetes
OTU3246	Proteobacteria
OTU3247	Cyanobacteria
OTU3248	Proteobacteria
OTU3249	Chloroflexi
OTU3250	Proteobacteria
OTU3251	Chloroflexi
OTU3252	Proteobacteria
OTU3253	Proteobacteria
OTU3254	Verrucomicrobia
OTU3255	Chloroflexi
OTU3256	Bacteroidetes
OTU3257	Chloroflexi
OTU3258	Proteobacteria
OTU3259	Chloroflexi
OTU3260	Planctomycetes
OTU3261	Firmicutes
OTU3262	TM7
OTU3263	Bacteroidetes
OTU3264	Chloroflexi
OTU3265	Planctomycetes
OTU3266	Proteobacteria
OTU3267	Proteobacteria
OTU3268	Actinobacteria
OTU3269	TM7
OTU3270	Actinobacteria
OTU3271	Proteobacteria
OTU3272	Acidobacteria
OTU3273	Chloroflexi
OTU3274	Proteobacteria
OTU3275	WS3
OTU3276	Proteobacteria
OTU3277	Acidobacteria
OTU3278	Proteobacteria
OTU3279	Armatimonadetes
OTU3280	Verrucomicrobia
OTU3281	TM7
OTU3282	TM7
OTU3283	TM7
OTU3284	Armatimonadetes
OTU3285	Gemmatimonadetes
OTU3286	Proteobacteria
OTU3287	Chloroflexi
OTU3288	Planctomycetes
OTU3289	Proteobacteria
OTU3290	Verrucomicrobia
OTU3291	Proteobacteria
OTU3292	Bacteroidetes
OTU3293	Proteobacteria
OTU3294	Chloroflexi
OTU3295	Proteobacteria
OTU3296	Actinobacteria
OTU3297	Proteobacteria
OTU3298	Bacteroidetes
OTU3299	TM7
OTU3300	Cyanobacteria
OTU3301	Planctomycetes
OTU3302	Acidobacteria
OTU3303	Proteobacteria
OTU3304	Actinobacteria
OTU3305	Actinobacteria
OTU3306	Planctomycetes
OTU3307	Firmicutes
OTU3308	Proteobacteria
OTU3309	Planctomycetes
OTU3310	Verrucomicrobia
OTU3311	
OTU3312	Planctomycetes
OTU3313	Proteobacteria
OTU3314	Cyanobacteria
OTU3315	Firmicutes
OTU3316	Proteobacteria
OTU3317	Planctomycetes
OTU3318	Verrucomicrobia
OTU3319	Proteobacteria
OTU3320	Proteobacteria
OTU3321	TM7
OTU3322	Proteobacteria
OTU3323	Verrucomicrobia
OTU3324	Chloroflexi
OTU3325	Planctomycetes
OTU3326	WPS-2
OTU3327	Chloroflexi
OTU3328	Proteobacteria
OTU3329	Acidobacteria
OTU3330	Chlamydiae
OTU3331	Cyanobacteria
OTU3332	[Thermi]
OTU3333	Chloroflexi
OTU3334	Chloroflexi
OTU3335	Elusimicrobia
OTU3336	Planctomycetes
OTU3337	Chloroflexi
OTU3338	Bacteroidetes
OTU3339	Chloroflexi
OTU3340	Verrucomicrobia
OTU3341	Bacteroidetes
OTU3342	Proteobacteria
OTU3343	Chlorobi
OTU3344	Actinobacteria
OTU3345	Planctomycetes
OTU3346	Bacteroidetes
OTU3347	Verrucomicrobia
OTU3348	TM7
OTU3349	Bacteroidetes
OTU3350	Gemmatimonadetes
OTU3351	Actinobacteria
OTU3352	Proteobacteria
OTU3353	Chloroflexi
OTU3354	Proteobacteria
OTU3355	Elusimicrobia
OTU3356	Proteobacteria
OTU3357	Verrucomicrobia
OTU3358	Elusimicrobia
OTU3359	Planctomycetes
OTU3360	Proteobacteria
OTU3361	Acidobacteria
OTU3362	Actinobacteria
OTU3363	Gemmatimonadetes
OTU3364	Chloroflexi
OTU3365	Bacteroidetes
OTU3366	Chloroflexi
OTU3367	Chloroflexi
OTU3368	Chloroflexi
OTU3369	TM7
OTU3370	TM7
OTU3371	Proteobacteria
OTU3372	Proteobacteria
OTU3373	Chloroflexi
OTU3374	OD1
OTU3375	Chloroflexi
OTU3376	TM7
OTU3377	TM7
OTU3378	Bacteroidetes
OTU3379	Actinobacteria
OTU3380	Cyanobacteria
OTU3381	Proteobacteria
OTU3382	Proteobacteria
OTU3383	Chloroflexi
OTU3384	[Thermi]
OTU3385	Bacteroidetes
OTU3386	Actinobacteria
OTU3387	Proteobacteria
OTU3388	Armatimonadetes
OTU3389	Armatimonadetes
OTU3390	Planctomycetes
OTU3391	Acidobacteria
OTU3392	Planctomycetes
OTU3393	Proteobacteria
OTU3394	Armatimonadetes
OTU3395	Armatimonadetes
OTU3396	Bacteroidetes
OTU3397	Acidobacteria
OTU3398	Proteobacteria
OTU3399	Acidobacteria
OTU3400	
OTU3401	Chloroflexi
OTU3402	Armatimonadetes
OTU3403	Chloroflexi
OTU3404	Planctomycetes
OTU3405	Bacteroidetes
OTU3406	Bacteroidetes
OTU3407	Armatimonadetes
OTU3408	Proteobacteria
OTU3409	Planctomycetes
OTU3410	Gemmatimonadetes
OTU3411	Chloroflexi
OTU3412	Proteobacteria
OTU3413	Proteobacteria
OTU3414	Actinobacteria
OTU3415	Proteobacteria
OTU3416	Armatimonadetes
OTU3417	Planctomycetes
OTU3418	Planctomycetes
OTU3419	Planctomycetes
OTU3420	Chloroflexi
OTU3421	Chloroflexi
OTU3422	Chloroflexi
OTU3423	Chloroflexi
OTU3424	Acidobacteria
OTU3425	Chloroflexi
OTU3426	Proteobacteria
OTU3427	Chloroflexi
OTU3428	Proteobacteria
OTU3429	Cyanobacteria
OTU3430	Planctomycetes
OTU3431	Planctomycetes
OTU3432	Gemmatimonadetes
OTU3433	Chlorobi
OTU3434	Elusimicrobia
OTU3435	Chloroflexi
OTU3436	Chloroflexi
OTU3437	Proteobacteria
OTU3438	Planctomycetes
OTU3439	TM7
OTU3440	Cyanobacteria
OTU3441	Proteobacteria
OTU3442	Proteobacteria
OTU3443	Chloroflexi
OTU3444	Bacteroidetes
OTU3445	Bacteroidetes
OTU3446	Cyanobacteria
OTU3447	Bacteroidetes
OTU3448	Chlamydiae
OTU3449	Proteobacteria
OTU3450	Proteobacteria
OTU3451	Chloroflexi
OTU3452	Chloroflexi
OTU3453	Chloroflexi
OTU3454	Chloroflexi
OTU3455	Chloroflexi
OTU3456	Planctomycetes
OTU3457	Proteobacteria
OTU3458	OP3
OTU3459	Planctomycetes
OTU3460	Verrucomicrobia
OTU3461	Proteobacteria
OTU3462	Acidobacteria
OTU3463	Nitrospirae
OTU3464	Proteobacteria
OTU3465	TM7
OTU3466	Actinobacteria
OTU3467	Chloroflexi
OTU3468	Chlorobi
OTU3469	
OTU3470	Proteobacteria
OTU3471	Proteobacteria
OTU3472	TM7
OTU3473	Gemmatimonadetes
OTU3474	Actinobacteria
OTU3475	Firmicutes
OTU3476	Proteobacteria
OTU3477	Actinobacteria
OTU3478	Crenarchaeota
OTU3479	Chloroflexi
OTU3480	Acidobacteria
OTU3481	Planctomycetes
OTU3482	Bacteroidetes
OTU3483	Proteobacteria
OTU3484	Planctomycetes
OTU3485	Proteobacteria
OTU3486	Proteobacteria
OTU3487	Acidobacteria
OTU3488	OP3
OTU3489	Bacteroidetes
OTU3490	TM7
OTU3491	Actinobacteria
OTU3492	TM7
OTU3493	Chloroflexi
OTU3494	Nitrospirae
OTU3495	Bacteroidetes
OTU3496	Proteobacteria
OTU3497	Planctomycetes
OTU3498	Proteobacteria
OTU3499	Proteobacteria
OTU3500	Firmicutes
OTU3501	Proteobacteria
OTU3502	WPS-2
OTU3503	Proteobacteria
OTU3504	Proteobacteria
OTU3505	Gemmatimonadetes
OTU3506	Proteobacteria
OTU3507	Bacteroidetes
OTU3508	Actinobacteria
OTU3509	Bacteroidetes
OTU3510	Armatimonadetes
OTU3511	Acidobacteria
OTU3512	Planctomycetes
OTU3513	Chlamydiae
OTU3514	Actinobacteria
OTU3515	TM7
OTU3516	Planctomycetes
OTU3517	Chloroflexi
OTU3518	TM7
OTU3519	Acidobacteria
OTU3520	Planctomycetes
OTU3521	OP3
OTU3522	Planctomycetes
OTU3523	Planctomycetes
OTU3524	Chlamydiae
OTU3525	Chloroflexi
OTU3526	Gemmatimonadetes
OTU3527	Verrucomicrobia
OTU3528	Firmicutes
OTU3529	Chloroflexi
OTU3530	Acidobacteria
OTU3531	Gemmatimonadetes
OTU3532	Elusimicrobia
OTU3533	Bacteroidetes
OTU3534	TM7
OTU3535	Proteobacteria
OTU3536	Chlorobi
OTU3537	Crenarchaeota
OTU3538	Chloroflexi
OTU3539	Nitrospirae
OTU3540	Acidobacteria
OTU3541	Chloroflexi
OTU3542	Acidobacteria
OTU3543	Planctomycetes
OTU3544	Planctomycetes
OTU3545	Planctomycetes
OTU3546	Planctomycetes
OTU3547	Planctomycetes
OTU3548	Proteobacteria
OTU3549	OP11
OTU3550	Gemmatimonadetes
OTU3551	Nitrospirae
OTU3552	Chloroflexi
OTU3553	Planctomycetes
OTU3554	Chloroflexi
OTU3555	OP3
OTU3556	GAL15
OTU3557	Verrucomicrobia
OTU3558	Proteobacteria
OTU3559	Proteobacteria
OTU3560	Firmicutes
OTU3561	Armatimonadetes
OTU3562	Proteobacteria
OTU3563	Chloroflexi
OTU3564	WS3
OTU3565	Chloroflexi
OTU3566	WPS-2
OTU3567	TM7
OTU3568	Planctomycetes
OTU3569	Chloroflexi
OTU3570	Armatimonadetes
OTU3571	Planctomycetes
OTU3572	TM7
OTU3573	Bacteroidetes
OTU3574	Chloroflexi
OTU3575	Proteobacteria
OTU3576	Chloroflexi
OTU3577	Actinobacteria
OTU3578	Proteobacteria
OTU3579	Proteobacteria
OTU3580	
OTU3581	Planctomycetes
OTU3582	WPS-2
OTU3583	Chloroflexi
OTU3584	Verrucomicrobia
OTU3585	Chloroflexi
OTU3586	Planctomycetes
OTU3587	Proteobacteria
OTU3588	Proteobacteria
OTU3589	Actinobacteria
OTU3590	Planctomycetes
OTU3591	Gemmatimonadetes
OTU3592	Chloroflexi
OTU3593	Chloroflexi
OTU3594	Gemmatimonadetes
OTU3595	
OTU3596	Planctomycetes
OTU3597	Chloroflexi
OTU3598	Acidobacteria
OTU3599	Proteobacteria
OTU3600	Chloroflexi
OTU3601	Chloroflexi
OTU3602	Chloroflexi
OTU3603	Crenarchaeota
OTU3604	TM7
OTU3605	Armatimonadetes
OTU3606	TM6
OTU3607	Chlorobi
OTU3608	Bacteroidetes
OTU3609	Actinobacteria
OTU3610	Cyanobacteria
OTU3611	Planctomycetes
OTU3612	Planctomycetes
OTU3613	Cyanobacteria
OTU3614	Armatimonadetes
OTU3615	Armatimonadetes
OTU3616	Actinobacteria
OTU3617	Cyanobacteria
OTU3618	Gemmatimonadetes
OTU3619	Acidobacteria
OTU3620	Planctomycetes
OTU3621	Armatimonadetes
OTU3622	Bacteroidetes
OTU3623	Chloroflexi
OTU3624	Bacteroidetes
OTU3625	Proteobacteria
OTU3626	Planctomycetes
OTU3627	Bacteroidetes
OTU3628	Actinobacteria
OTU3629	Planctomycetes
OTU3630	TM7
OTU3631	TM6
OTU3632	TM7
OTU3633	Actinobacteria
OTU3634	Bacteroidetes
OTU3635	Armatimonadetes
OTU3636	Chloroflexi
OTU3637	Proteobacteria
OTU3638	Cyanobacteria
OTU3639	Chloroflexi
OTU3640	Chloroflexi
OTU3641	Armatimonadetes
OTU3642	Chloroflexi
OTU3643	Proteobacteria
OTU3644	Planctomycetes
OTU3645	Chloroflexi
OTU3646	TM7
OTU3647	Bacteroidetes
OTU3648	
OTU3649	Planctomycetes
OTU3650	Bacteroidetes
OTU3651	Proteobacteria
OTU3652	TM7
OTU3653	Elusimicrobia
OTU3654	Proteobacteria
OTU3655	Euryarchaeota
OTU3656	Planctomycetes
OTU3657	Planctomycetes
OTU3658	Acidobacteria
OTU3659	Proteobacteria
OTU3660	AD3
OTU3661	Planctomycetes
OTU3662	Planctomycetes
OTU3663	Planctomycetes
OTU3664	Proteobacteria
OTU3665	Cyanobacteria
OTU3666	Proteobacteria
OTU3667	Proteobacteria
OTU3668	Chloroflexi
OTU3669	Chloroflexi
OTU3670	Actinobacteria
OTU3671	Chloroflexi
OTU3672	Chloroflexi
OTU3673	Chloroflexi
OTU3674	Bacteroidetes
OTU3675	WS3
OTU3676	Chloroflexi
OTU3677	Firmicutes
OTU3678	TM7
OTU3679	Proteobacteria
OTU3680	OP3
OTU3681	Nitrospirae
OTU3682	
OTU3683	Planctomycetes
OTU3684	Chloroflexi
OTU3685	
OTU3686	Chloroflexi
OTU3687	Chloroflexi
OTU3688	Proteobacteria
OTU3689	Bacteroidetes
OTU3690	Proteobacteria
OTU3691	Actinobacteria
OTU3692	TM7
OTU3693	Elusimicrobia
OTU3694	Acidobacteria
OTU3695	Fibrobacteres
OTU3696	Planctomycetes
OTU3697	Chloroflexi
OTU3698	Proteobacteria
OTU3699	TM7
OTU3700	Actinobacteria
OTU3701	Acidobacteria
OTU3702	Elusimicrobia
OTU3703	Planctomycetes
OTU3704	Planctomycetes
OTU3705	Chloroflexi
OTU3706	
OTU3707	Proteobacteria
OTU3708	Cyanobacteria
OTU3709	Acidobacteria
OTU3710	Actinobacteria
OTU3711	Bacteroidetes
OTU3712	Planctomycetes
OTU3713	Gemmatimonadetes
OTU3714	Proteobacteria
OTU3715	Bacteroidetes
OTU3716	Proteobacteria
OTU3717	Planctomycetes
OTU3718	Firmicutes
OTU3719	Chloroflexi
OTU3720	Acidobacteria
OTU3721	TM7
OTU3722	Chloroflexi
OTU3723	Proteobacteria
OTU3724	Planctomycetes
OTU3725	TM7
OTU3726	Chloroflexi
OTU3727	Bacteroidetes
OTU3728	TM7
OTU3729	Actinobacteria
OTU3730	Planctomycetes
OTU3731	TM7
OTU3732	Bacteroidetes
OTU3733	OD1
OTU3734	Proteobacteria
OTU3735	Verrucomicrobia
OTU3736	Acidobacteria
OTU3737	TM7
OTU3738	TM7
OTU3739	Planctomycetes
OTU3740	Bacteroidetes
OTU3741	OD1
OTU3742	Chloroflexi
OTU3743	Firmicutes
OTU3744	Bacteroidetes
OTU3745	Cyanobacteria
OTU3746	Armatimonadetes
OTU3747	Gemmatimonadetes
OTU3748	Proteobacteria
OTU3749	Planctomycetes
OTU3750	TM7
